Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number,Cord Usage Count
6/7/2025,B/2,191.0,15.0,1,AF,2,65934828,505
6/7/2025,,185.0,17.0,0,AF,1,65934828,506
6/7/2025,,185.0,18.0,-1,AF,1,65934828,507
6/7/2025,,178.0,21.0,-3,AF,1,65934828,508
6/7/2025,,179.0,21.0,-4,AF,0,65934828,509
6/7/2025,,201.0,11.0,-2,AB,2,65934828,510
6/7/2025,B,207.0,12.0,-1,AF,0,65934828,511
6/7/2025,,205.0,12.0,-3,AF,2,65934828,512
6/7/2025,,189.0,19.0,-5,AF,0,65934828,513
6/7/2025,,181.0,21.0,-2,AB,3,65934828,514
6/7/2025,,179.0,20.0,-3,AF,0,65934828,515
6/7/2025,,174.0,22.0,-1,AF,0,65934828,516
6/7/2025,B,204.0,15.0,0,AF,3,65934828,517
6/7/2025,B,205.0,17.0,-5,AF,2,65934828,518
6/7/2025,B,215.0,8.0,1,AF,0,65934828,520
6/8/2025,,191.0,17.0,-2,AF,3,65934828,523
6/8/2025,B,190.0,19.0,-2,AF,1,65934828,524
6/8/2025,,198.0,20.0,3,BF,0,65934828,525
6/8/2025,,197.0,14.0,-2,AF,1,65934828,526
6/8/2025,,175.0,22.0,-3,AF,0,65934828,527
6/8/2025,B,214.0,12.0,-4,AF,1,65934828,529
6/8/2025,,212.0,11.0,-3,AF,1,65934828,530
6/8/2025,,198.0,15.0,-1,AF,4,65934828,531
6/8/2025,,168.0,26.0,-3,AF,0,65934828,533
6/8/2025,,164.0,28.0,-3,AF,2,65934828,534
6/8/2025,B,203.0,15.0,-2,AB,0,65934828,535
6/8/2025,,185.0,20.0,-5,AF,0,65934828,536
6/8/2025,,222.0,6.0,-1,AF,0,65934828,537
6/8/2025,,179.0,21.0,-2,AF,0,65934828,538
6/8/2025,,176.0,23.0,-1,AF,0,65934828,539
6/8/2025,,171.0,25.0,-5,AF,0,65934828,540
6/8/2025,,168.0,24.0,-1,AF,0,65934828,541
6/8/2025,,162.0,27.0,-2,AF,2,65934828,542
6/8/2025,B/2,187.0,20.0,-3,AF,0,65934828,543
6/8/2025,,182.0,22.0,-3,AF,0,65934828,544
6/8/2025,,181.0,23.0,-3,AF,3,65934828,545
