Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number
7/14/2025,B,130,12.0,,BF,,65524822
7/15/2025,F,115,18.0,,BF,,65524822
7/15/2025,,137,12.0,,AF,,65524822
7/15/2025,,136,26.0,1,AF,2.0,65524822
7/15/2025,,116,34.0,1,AF,0.0,65524822
7/15/2025,B,150,19.0,2,AF,2.0,65524822
7/15/2025,,148,19.0,W0,AF,1.0,65524822
7/15/2025,,119,34.0,-2,AF,0.0,65524822
7/15/2025,,121,33.0,D0,AF,0.0,65524822
7/15/2025,B,140,6.0,,AF,,65524822
7/15/2025,B,157,18.0,-1,AF,0.0,65524822
7/15/2025,,124,32.0,-2,,0.0,65524822
7/15/2025,,119,34.0,W0,AF,0.0,65524822
7/16/2025,F,151,20.0,4,AF,2.0,65524822
7/16/2025,,149,20.0,3,AF,3.0,65524822
7/16/2025,,128,28.0,2,AF,0.0,65524822
7/16/2025,B,157,6.0,,AF,,65524822
7/16/2025,B,136,29.0,3,AF,0.0,65524822
7/16/2025,,118,6.0,,AF,,65524822
7/16/2025,B,165,18.0,-5,AF,1.0,65524822
7/16/2025,,162,13.0,1,AF,0.0,65524822
7/16/2025,,135,6.0,,AF,0.0,65524822
7/17/2025,F,165,,,AF,,65524822
7/17/2025,,137,30.0,,AF,,65524822
7/17/2025,,125,6.0,,AF,,65524822
7/17/2025,B,149,6.0,,AF,,65524822
7/17/2025,,150,6.0,,AF,,65524822
7/17/2025,,142,6.0,,AF,,65524822
7/17/2025,B,148,22.0,W0,AF,0.0,65524822
7/17/2025,,150,18.0,,AF,,65524822
7/18/2025,F,149,28.0,-1,BF,0.0,65524822
7/18/2025,,148,12.0,,BF,,65524822
7/18/2025,,145,22.0,-3,AF,0.0,65524822
7/18/2025,,109,18.0,,AF,,65524822
7/18/2025,B,140,25.0,W0,AF,0.0,65524822
7/18/2025,,137,12.0,,AF,,65524822
7/18/2025,,123,12.0,,AF,,65524822
7/18/2025,,140,6.0,,AF,,65524822
7/18/2025,,132,24.0,,AF,,65524822
7/18/2025,,108,,,,,65524822
7/18/2025,B,123,12.0,,BF,,65524822
7/18/2025,B,138,12.0,,AF,,65524822
7/18/2025,,125,29.0,6,AF,0.0,65524822
7/19/2025,F,137,28.0,,AF,,65524822
7/19/2025,B,157,6.0,,AF,,65524822
7/19/2025,,113,18.0,,BF,,65524822
7/19/2025,B,164,13.0,-2,AF,0.0,65524822
7/19/2025,,167,11.0,1,AF,0.0,65524822
7/19/2025,,164,13.0,,AF,,65524822
7/19/2025,,163,13.0,W0,AF,0.0,65524822
7/19/2025,,144,21.0,W0,AF,0.0,65524822
7/19/2025,B,164,16.0,D0,AF,1.0,65524822
7/19/2025,,162,14.0,-1,AF,1.0,65524822
7/19/2025,,141,23.0,-2,AF,1.0,65524822
7/19/2025,,125,12.0,,AF,,65524822
7/19/2025,,121,31.0,2,AF,0.0,65524822
7/19/2025,B,161,16.0,D0,AF,0.0,65524822
7/19/2025,,150,6.0,,,,65524822
7/19/2025,B,153,22.0,-5,AF,0.0,65524822
7/19/2025,,132,26.0,4,AF,0.0,65524822
7/19/2025,,129,31.0,-5,AF,0.0,65524822
7/19/2025,B,164,6.0,,AF,,65524822
7/19/2025,,162,15.0,1,AF,2.0,65524822
7/19/2025,,161,18.0,-5,AF,0.0,65524822
7/19/2025,,159,18.0,-5,AF,0.0,65524822
7/19/2025,,157,17.0,-3,AF,2.0,65524822
7/19/2025,,148,12.0,,AF,,65524822
7/19/2025,,144,12.0,,AF,,65524822
7/19/2025,,136,27.0,-2,AF,0.0,65524822
7/19/2025,,112,24.0,,AF,,65524822
7/19/2025,,103,24.0,,AF,,65524822
7/19/2025,B,159,18.0,-1,AF,1.0,65524822
7/19/2025,,154,21.0,-1,BF,0.0,65524822
7/19/2025,,156,17.0,D0,,0.0,65524822
7/19/2025,B,167,17.0,-3,AF,1.0,65524822
7/19/2025,,164,13.0,-2,AF,0.0,65524822
7/19/2025,,153,19.0,-3,AF,0.0,65524822
7/19/2025,,155,20.0,-4,AF,2.0,65524822
7/19/2025,,142,22.0,-1,AF,0.0,65524822
7/19/2025,,139,23.0,-1,AF,0.0,65524822
7/19/2025,,129,28.0,-2,AF,0.0,65524822
7/19/2025,,154,19.0,-4,AF,0.0,65524822
7/19/2025,,155,6.0,,AF,,65524822
7/19/2025,,151,17.0,1,AF,0.0,65524822
7/19/2025,,147,19.0,D0,AF,0.0,65524822
7/19/2025,,145,22.0,-4,AF,0.0,65524822
7/19/2025,,135,24.0,2,AF,0.0,65524822
7/19/2025,,135,15.0,,AF,,65524822
7/19/2025,,126,15.0,,BB,,65524822
7/20/2025,F,151,22.0,-4,AF,0.0,65524822
7/20/2025,,140,22.0,W0,AF,0.0,65524822
7/20/2025,,140,23.0,-1,AF,0.0,65524822
7/20/2025,,126,29.0,1,AF,0.0,65524822
7/20/2025,,125,30.0,D0,AF,0.0,65524822
7/20/2025,B,163,6.0,,AF,,65524822
7/20/2025,,141,12.0,,AF,,65524822
7/20/2025,B,162,16.0,-3,AF,0.0,65524822
7/20/2025,,136,21.0,1,AF,0.0,65524822
7/20/2025,,131,21.0,3,AF,0.0,65524822
7/20/2025,,127,21.0,,AF,,65524822
7/20/2025,,125,27.0,,AF,,65524822
7/20/2025,B,134,27.0,,AF,,65524822
7/20/2025,B,162,16.0,-1,AF,0.0,65524822
7/20/2025,,160,6.0,,AF,,65524822
7/20/2025,,154,6.0,,AF,,65524822
7/20/2025,,151,6.0,,AF,,65524822
7/20/2025,,144,22.0,-2,AF,1.0,65524822
7/20/2025,,142,24.0,1,AF,3.0,65524822
7/20/2025,,142,15.0,,AF,,65524822
7/20/2025,B,134,27.0,-1,AF,0.0,65524822
7/20/2025,,134,23.0,4,AF,0.0,65524822
7/21/2025,B,154,19.0,-2,AF,0.0,65524822
7/21/2025,,125,26.0,5,AF,0.0,65524822
7/21/2025,,117,34.0,,AF,,65524822
7/21/2025,B,159,6.0,,AF,,65524822
7/21/2025,,153,16.0,5,AF,3.0,65524822
7/21/2025,,127,12.0,,AF,,65524822
7/21/2025,B,160,16.0,-1,AF,0.0,65524822
7/21/2025,,135,23.0,2,AF,0.0,65524822
7/21/2025,,135,12.0,,AF,,65524822
7/21/2025,,133,6.0,,AF,,65524822
7/22/2025,N,149,12.0,18,BB,,66094822
7/22/2025,,157,10.0,5,AF,0.0,66094822
7/22/2025,,147,10.0,6,AF,1.0,66094822
7/22/2025,,144,16.0,6,BF,0.0,66094822
7/22/2025,,130,22.0,5,AF,,66094822
7/22/2025,,127,23.0,4,AF,2.0,66094822
7/22/2025,,126,24.0,3,AF,0.0,66094822
7/22/2025,,120,26.0,5,AF,2.0,66094822
7/22/2025,,124,29.0,D0,AF,0.0,66094822
7/22/2025,B,119,24.0,,BB,,66094822
7/22/2025,,170,14.0,-3,AF,0.0,66094822
7/22/2025,,168,13.0,-3,AF,2.0,66094822
7/22/2025,,169,12.0,-1,AF,1.0,66094822
7/22/2025,,157,21.0,-5,AF,0.0,66094822
7/22/2025,,154,19.0,-3,AF,1.0,66094822
7/22/2025,,122,24.0,,AF,,66094822
7/22/2025,B,159,21.0,-5,AF,0.0,66094822
7/22/2025,,159,17.0,-2,AF,0.0,66094822
7/22/2025,,156,19.0,-3,AF,4.0,66094822
7/22/2025,,154,20.0,-3,AF,2.0,66094822
7/22/2025,,141,25.0,-4,AF,0.0,66094822
7/22/2025,,120,33.0,1,AF,1.0,66094822
7/22/2025,,168,12.0,-2,AF,0.0,66094822
7/22/2025,,163,6.0,,AF,,66094822
7/22/2025,,149,18.0,3,AF,0.0,66094822
7/22/2025,,149,26.0,-5,AF,4.0,66094822
7/22/2025,,146,12.0,,AF,,66094822
7/22/2025,,140,23.0,W0,AF,0.0,66094822
7/23/2025,F,166,17.0,-1,AF,3.0,66094822
7/23/2025,,124,30.0,1,AF,0.0,66094822
7/23/2025,,151,19.0,-1,AF,2.0,66094822
7/23/2025,,139,23.0,-2,AF,0.0,66094822
7/23/2025,,126,36.0,-5,BF,,66094822
7/23/2025,B,155,21.0,W0,AF,1.0,66094822
7/23/2025,,141,23.0,-3,AF,0.0,66094822
7/23/2025,B,143,23.0,-1,AF,0.0,66094822
7/23/2025,B,138,26.0,-1,AB,2.0,66094822
7/23/2025,,132,25.0,D0,AF,0.0,66094822
7/23/2025,,154,18.0,-4,AF,0.0,66094822
7/23/2025,,124,18.0,,AF,,66094822
7/23/2025,,113,24.0,,BB,,66094822
7/24/2025,F,175,13.0,-4,AF,0.0,66094822
7/24/2025,,155,15.0,-1,AF,0.0,66094822
7/24/2025,,145,18.0,W0,AF,1.0,66094822
7/24/2025,B,153,19.0,-2,AF,1.0,66094822
7/24/2025,,146,12.0,,AF,,66094822
7/24/2025,,133,12.0,,AF,,66094822
7/24/2025,,157,6.0,,AF,,66094822
7/24/2025,,153,16.0,-1,,0.0,66094822
7/24/2025,,146,18.0,D0,AF,0.0,66094822
7/24/2025,,129,18.0,,BF,,66094822
7/24/2025,,123,18.0,,BF,,66094822
7/24/2025,B,167,12.0,-2,AF,,66094822
7/24/2025,,151,17.0,-3,AF,0.0,66094822
7/24/2025,,139,21.0,-2,AF,1.0,66094822
7/24/2025,,134,24.0,-1,AF,,66094822
7/24/2025,,136,24.0,D0,AF,,66094822
7/24/2025,B,134,12.0,,AF,,66094822
7/25/2025,F,165,13.0,,AF,2.0,66094822
7/25/2025,,150,17.0,5,AF,2.0,66094822
7/25/2025,,141,21.0,1,AF,1.0,66094822
7/25/2025,,140,24.0,1,AF,1.0,66094822
7/25/2025,,130,28.0,1,AF,0.0,66094822
7/25/2025,,127,31.0,D0,AB,0.0,66094822
7/25/2025,,165,13.0,1,AF,0.0,66094822
7/25/2025,B,168,16.0,-5,AF,0.0,66094822
7/25/2025,,161,14.0,-2,AF,1.0,66094822
7/25/2025,,159,6.0,,AF,,66094822
7/25/2025,,152,6.0,,AF,,66094822
7/25/2025,,140,6.0,,AF,,66094822
7/25/2025,,130,31.0,-2,AF,0.0,66094822
7/25/2025,B,150,6.0,,AF,0.0,66094822
7/25/2025,,139,,,AF,,66094822
7/26/2025,F,147,12.0,,AF,,66094822
7/26/2025,,140,21.0,,AF,,66094822
7/26/2025,,127,18.0,,BF,,66094822
7/26/2025,,166,12.0,-2,AF,3.0,66094822
7/26/2025,,146,18.0,-2,AF,1.0,66094822
7/26/2025,,136,21.0,-1,AF,,66094822
7/26/2025,B,167,14.0,-4,AF,1.0,66094822
7/26/2025,,155,9.0,3,AF,,66094822
7/26/2025,,142,19.0,D0,AF,2.0,66094822
7/26/2025,,132,23.0,,AF,,66094822
7/26/2025,B,164,15.0,W0,AF,2.0,66094822
7/26/2025,,146,18.0,D0,AF,0.0,66094822
7/26/2025,,137,22.0,-1,AF,0.0,66094822
7/26/2025,,131,24.0,2,AF,0.0,66094822
7/26/2025,,118,24.0,,AF,,66094822
7/26/2025,,132,25.0,2,AF,0.0,66094822
7/26/2025,,122,31.0,-1,AF,0.0,66094822
7/26/2025,,114,33.0,W0,AF,1.0,66094822
7/26/2025,B,158,18.0,-4,AF,1.0,66094822
7/26/2025,B,164,15.0,-1,AF,0.0,66094822
7/26/2025,,153,18.0,-2,AF,0.0,66094822
7/26/2025,,154,17.0,-2,AF,0.0,66094822
7/26/2025,,152,19.0,-2,AF,0.0,66094822
7/26/2025,,144,21.0,-2,AF,1.0,66094822
7/26/2025,,129,30.0,-4,AF,0.0,66094822
7/26/2025,,124,15.0,,AF,,66094822
7/26/2025,,123,32.0,-2,AF,0.0,66094822
7/26/2025,B,145,6.0,,AF,,66094822
7/26/2025,,130,34.0,-4,BB,0.0,66094822
7/26/2025,,126,30.0,-3,AF,0.0,66094822
7/26/2025,,168,6.0,,AF,,66094822
7/26/2025,,163,13.0,-2,AF,2.0,66094822
7/26/2025,,138,32.0,-7,AF,2.0,66094822
7/26/2025,,136,27.0,-2,AF,3.0,66094822
7/26/2025,B,155,20.0,-3,AF,0.0,66094822
7/26/2025,,154,22.0,-5,AF,0.0,66094822
7/26/2025,,145,21.0,-1,AF,2.0,66094822
7/26/2025,,136,24.0,D0,AF,0.0,66094822
7/26/2025,B,144,6.0,,AF,,66094822
7/26/2025,B,140,22.0,1,AF,0.0,66094822
7/26/2025,,136,27.0,-5,AF,0.0,66094822
7/26/2025,,129,15.0,,AF,,66094822
7/26/2025,,117,6.0,,AF,,66094822
7/26/2025,,121,6.0,,AF,,66094822
7/26/2025,B,141,23.0,2,AF,0.0,66094822
7/26/2025,,138,23.0,-1,AF,2.0,66094822
7/26/2025,,121,6.0,,AF,,66094822
7/26/2025,,124,28.0,2,AF,0.0,66094822
7/27/2025,F,145,12.0,,AF,,66094822
7/27/2025,,135,12.0,,AF,,66094822
7/27/2025,B,158,,,AF,,66094822
7/27/2025,,154,23.0,-3,BF,0.0,66094822
7/27/2025,,134,24.0,3,AF,0.0,66094822
7/27/2025,,126,29.0,-1,AF,0.0,66094822
7/27/2025,,123,12.0,,AF,0.0,66094822
7/27/2025,,123,31.0,1,AF,0.0,66094822
7/27/2025,B,159,21.0,-7,AF,0.0,66094822
7/27/2025,,157,14.0,-2,AF,0.0,66094822
7/27/2025,,144,18.0,4,AF,0.0,66094822
7/27/2025,,131,12.0,,AF,,66094822
7/27/2025,,152,16.0,-2,AF,0.0,66094822
7/27/2025,B,169,14.0,-2,AF,1.0,66094822
7/27/2025,,162,12.0,-3,AF,0.0,66094822
7/27/2025,,162,12.0,-1,AF,1.0,66094822
7/27/2025,,161,12.0,-4,AF,0.0,66094822
7/27/2025,,153,14.0,3,AF,1.0,66094822
7/27/2025,,145,18.0,-2,AF,0.0,66094822
7/27/2025,B,162,15.0,-1,AF,0.0,66094822
7/27/2025,,150,6.0,,AF,,66094822
7/27/2025,,144,18.0,D0,AF,0.0,66094822
7/27/2025,,136,24.0,-1,AF,0.0,66094822
7/27/2025,,133,12.0,,AF,,66094822
7/27/2025,,120,18.0,,AF,,66094822
7/27/2025,,153,16.0,2,AF,0.0,66094822
7/27/2025,,130,12.0,,AF,,66094822
7/27/2025,,128,29.0,-1,AF,0.0,66094822
7/27/2025,,123,31.0,-2,AF,0.0,66094822
7/27/2025,,120,32.0,W0,AB,0.0,66094822
7/27/2025,B,156,6.0,,AF,,66094822
7/27/2025,,148,6.0,,AF,,66094822
7/27/2025,,144,20.0,2,AF,,66094822
7/27/2025,,117,20.0,,BF,,66094822
7/27/2025,,119,34.0,-5,AF,0.0,66094822
7/28/2025,B,137,15.0,,BB,,66094822
7/28/2025,,157,14.0,1,AF,0.0,66094822
7/28/2025,,144,6.0,,AF,,66094822
7/28/2025,,127,9.0,,AF,,66094822
7/28/2025,,120,28.0,1,AF,0.0,66094822
7/28/2025,B,162,17.0,-3,AF,3.0,66094822
7/28/2025,,161,8.0,2,AF,0.0,66094822
7/28/2025,,150,18.0,1,AF,0.0,66094822
7/28/2025,,147,20.0,-2,AF,0.0,66094822
7/28/2025,,137,23.0,-1,AF,0.0,66094822
7/28/2025,,151,19.0,1,AF,3.0,66094822
7/28/2025,,143,21.0,W0,AF,0.0,66094822
7/28/2025,,158,6.0,,BF,,66094822
7/28/2025,,159,22.0,-5,BF,,66094822
7/28/2025,,156,19.0,,BF,,66094822
7/28/2025,,146,9.0,,AF,,66094822
7/28/2025,,138,9.0,,AF,,66094822
7/28/2025,,130,12.0,,AF,,66094822
7/28/2025,,122,30.0,W0,AF,0.0,66094822
7/28/2025,,116,33.0,1,AF,0.0,66094822
7/28/2025,B,158,21.0,-5,AF,0.0,66094822
7/28/2025,,158,16.0,-1,AF,0.0,66094822
7/28/2025,,125,21.0,,BF,,66094822
7/28/2025,,130,12.0,,AF,,66094822
7/28/2025,,162,16.0,-5,AF,2.0,66094822
7/28/2025,,156,22.0,-4,BF,0.0,66094822
7/28/2025,,154,16.0,2,BF,0.0,66094822
7/28/2025,,144,23.0,-4,AF,0.0,66094822
7/28/2025,,136,9.0,,BF,,66094822
7/28/2025,,123,31.0,W0,AF,0.0,66094822
7/28/2025,,116,36.0,-4,AF,0.0,66094822
7/28/2025,,121,33.0,-1,AF,0.0,66094822
7/28/2025,,120,34.0,2,,0.0,66094822
7/28/2025,B,154,17.0,-3,AB,0.0,66094822
7/29/2025,F,144,25.0,-4,AF,0.0,66094822
7/29/2025,,164,14.0,-5,AF,0.0,66094822
7/29/2025,,160,13.0,-3,AF,,66094822
7/29/2025,B,156,16.0,-3,AF,0.0,66094822
7/29/2025,,151,14.0,3,AF,,66094822
7/29/2025,,140,9.0,,AF,,66094822
7/29/2025,,153,20.0,1,BB,3.0,66094822
7/29/2025,B,162,14.0,-3,AF,0.0,66094822
7/29/2025,,156,13.0,W0,,0.0,66094822
7/29/2025,B,162,14.0,-1,AF,,66094822
7/29/2025,,155,13.0,W0,AF,2.0,66094822
7/29/2025,,147,16.0,W0,AB,0.0,66094822
7/29/2025,,140,18.0,1,AF,0.0,66094822
7/29/2025,,142,19.0,2,AF,0.0,66094822
7/29/2025,,121,24.0,,,,66094822
7/29/2025,B,158,16.0,-2,AF,1.0,66094822
7/29/2025,,142,22.0,-5,AF,2.0,66094822
7/29/2025,,125,18.0,,,,66094822
7/29/2025,,117,18.0,,,,66094822
7/30/2025,F,151,18.0,1,,0.0,66094822
7/30/2025,,153,9.0,,AF,,66094822
7/30/2025,B,169,12.0,-3,AF,0.0,66094822
7/30/2025,,144,18.0,D0,AF,0.0,66094822
7/30/2025,,142,20.0,-5,AF,0.0,66094822
7/30/2025,,138,19.0,3,AF,3.0,66094822
7/30/2025,B,156,16.0,1,AF,2.0,66094822
7/30/2025,,150,16.0,W0,AF,0.0,66094822
7/30/2025,,140,19.0,3,AB,0.0,66094822
7/30/2025,,148,6.0,,AF,,66094822
7/30/2025,B,164,14.0,-2,AF,0.0,66094822
7/30/2025,,159,13.0,-2,AF,0.0,66094822
7/30/2025,,154,15.0,-3,AF,0.0,66094822
7/30/2025,,151,16.0,D0,AF,0.0,66094822
7/30/2025,,139,19.0,2,AF,0.0,66094822
7/30/2025,,169,10.0,D0,AF,2.0,66094822
7/30/2025,,160,6.0,,AF,0.0,66094822
7/30/2025,B,147,21.0,D0,AF,3.0,66094822
7/30/2025,,156,6.0,,AF,,66094822
7/30/2025,,150,16.0,-1,,0.0,66094822
7/30/2025,,133,24.0,2,,0.0,66094822
7/31/2025,F,155,18.0,D0,AF,0.0,66094822
7/31/2025,,157,15.0,W0,AF,0.0,66094822
7/31/2025,B,155,6.0,,AF,,66094822
7/31/2025,,140,20.0,2,AF,0.0,66094822
7/31/2025,,131,24.0,3,AF,0.0,66094822
7/31/2025,,118,33.0,-2,AF,0.0,66094822
7/31/2025,B,129,29.0,2,AF,0.0,66094822
7/31/2025,B,156,19.0,-3,AB,0.0,66094822
8/1/2025,F,160,6.0,,AF,,66094822
8/1/2025,,161,6.0,4,AF,2.0,66094822
8/1/2025,,157,14.0,-4,AF,1.0,66094822
8/1/2025,,144,12.0,,BF,,66094822
8/1/2025,,143,6.0,,AF,,66094822
8/1/2025,,165,10.0,-3,AF,2.0,66094822
8/1/2025,,138,21.0,D0,AF,1.0,66094822
8/1/2025,,127,26.0,W0,AF,1.0,66094822
8/1/2025,,125,27.0,1,AF,0.0,66094822
8/1/2025,B,159,14.0,2,AF,1.0,66094822
8/1/2025,,157,13.0,-2,AF,0.0,66094822
8/1/2025,,152,,,AF,0.0,66094822
8/1/2025,,151,13.0,2,AF,0.0,66094822
8/1/2025,,143,6.0,,AF,,66094822
8/1/2025,,141,19.0,3,AF,,66094822
8/1/2025,,139,22.0,-1,AF,0.0,66094822
8/1/2025,,123,12.0,,AF,,66094822
8/1/2025,,125,28.0,D0,AF,2.0,66094822
8/1/2025,,168,10.0,-3,AF,0.0,66094822
8/1/2025,,121,28.0,1,AF,0.0,66094822
8/1/2025,,152,20.0,-1,BF,0.0,66094822
8/1/2025,,151,15.0,-1,AF,0.0,66094822
8/1/2025,,142,20.0,-2,AF,0.0,66094822
8/1/2025,,134,23.0,,AB,,66094822
8/1/2025,,167,10.0,W0,AB,,66094822
8/1/2025,,121,,,BF,,66094822
8/1/2025,B,157,6.0,,AF,,66094822
8/1/2025,,159,13.0,-4,AF,,66094822
8/1/2025,,156,13.0,D0,AF,,66094822
8/1/2025,,124,29.0,1,AF,2.0,66094822
8/1/2025,B,130,31.0,-3,AF,0.0,66094822
8/1/2025,,123,29.0,-1,AF,0.0,66094822
8/1/2025,,145,19.0,-3,AF,0.0,66094822
8/1/2025,,138,20.0,D0,AF,0.0,66094822
8/1/2025,,133,6.0,,BF,,66094822
8/1/2025,,143,17.0,D0,AF,0.0,66094822
8/1/2025,,142,12.0,,AF,,66094822
8/1/2025,B,139,21.0,-2,BB,0.0,66094822
8/1/2025,,140,20.0,1,AF,0.0,66094822
8/1/2025,,129,28.0,-4,AF,0.0,66094822
8/1/2025,,126,27.0,1,AF,0.0,66094822
8/2/2025,F,152,17.0,W0,AF,0.0,66094822
8/2/2025,,150,6.0,,AF,,66094822
8/2/2025,,116,15.0,,AF,,66094822
8/2/2025,,156,14.0,-1,AF,0.0,66094822
8/2/2025,,156,14.0,-2,AF,0.0,66094822
8/2/2025,,158,14.0,-4,AF,2.0,66094822
8/2/2025,,142,20.0,-4,AF,2.0,66094822
8/2/2025,B,149,6.0,,AF,,66094822
8/2/2025,,159,6.0,,AF,,66094822
8/2/2025,,153,12.0,,BF,,66094822
8/2/2025,,152,6.0,,AF,,66094822
8/2/2025,,141,18.0,-1,AF,0.0,66094822
8/2/2025,,127,18.0,,AF,,66094822
8/2/2025,,134,23.0,W0,AF,0.0,66094822
8/2/2025,,119,32.0,D0,AF,0.0,66094822
8/2/2025,B,160,14.0,D0,AF,1.0,66094822
8/2/2025,,153,15.0,-4,AF,0.0,66094822
8/2/2025,,149,15.0,W0,AF,0.0,66094822
8/2/2025,,154,14.0,1,AF,2.0,66094822
8/2/2025,,146,16.0,1,AF,0.0,66094822
8/2/2025,,137,23.0,-6,AF,0.0,66094822
8/2/2025,,142,18.0,1,AF,1.0,66094822
8/2/2025,,132,25.0,-1,AB,0.0,66094822
8/2/2025,,159,12.0,W0,AF,,66094822
8/2/2025,,134,24.0,-3,AF,2.0,66094822
8/2/2025,,126,21.0,,AF,,66094822
8/2/2025,,124,18.0,,AF,,66094822
8/2/2025,B,163,16.0,-7,AF,0.0,66094822
8/2/2025,,152,6.0,,AF,,66094822
8/2/2025,,152,6.0,,AF,,66094822
8/2/2025,,148,15.0,3,AF,4.0,66094822
8/2/2025,,125,12.0,,AF,,66094822
8/3/2025,N,168,6.0,,AF,,66104822
8/3/2025,,139,15.0,,BF,,66104822
8/3/2025,B,142,12.0,18,BF,,66104822
8/3/2025,,141,,,BF,,66104822
8/3/2025,,141,18.0,10,BF,0.0,66104822
8/3/2025,,130,18.0,8,AF,0.0,66104822
8/3/2025,,124,25.0,3,AF,1.0,66104822
8/3/2025,B,134,18.0,8,AF,0.0,66104822
8/3/2025,,165,6.0,6,AF,,66104822
8/3/2025,,143,26.0,-5,AF,1.0,66104822
8/3/2025,,134,6.0,,BF,,66104822
8/3/2025,B,161,20.0,-3,AF,1.0,66104822
8/3/2025,,154,24.0,-1,BB,0.0,66104822
8/3/2025,,156,18.0,-4,AF,0.0,66104822
8/3/2025,,140,21.0,1,AF,0.0,66104822
8/3/2025,,138,23.0,-1,AF,2.0,66104822
8/3/2025,,137,23.0,1,AF,1.0,66104822
8/3/2025,B,163,18.0,-6,AF,0.0,66104822
8/3/2025,,139,23.0,W0,AF,1.0,66104822
8/3/2025,,135,12.0,,,,66104822
8/3/2025,,123,,,AF,,66104822
8/3/2025,B,168,16.0,-4,AF,0.0,66104822
8/3/2025,,164,11.0,1,AF,0.0,66104822
8/3/2025,,159,13.0,-2,AF,0.0,66104822
8/3/2025,,144,22.0,-4,AF,0.0,66104822
8/3/2025,,139,22.0,D0,AB,0.0,66104822
8/3/2025,,166,10.0,1,AF,0.0,66104822
8/3/2025,B,164,14.0,,AF,,66104822
8/3/2025,,125,28.0,4,AF,0.0,66104822
8/3/2025,,154,,,AF,,66104822
8/3/2025,,141,9.0,,AF,,66104822
8/3/2025,,143,21.0,1,AF,0.0,66104822
8/3/2025,,127,28.0,1,AF,0.0,66104822
8/3/2025,B,166,14.0,-2,AF,0.0,66104822
8/3/2025,,158,13.0,2,AF,0.0,66104822
8/3/2025,,133,25.0,1,AF,0.0,66104822
8/3/2025,,130,25.0,,AF,,66104822
8/3/2025,,168,5.0,3,AF,0.0,66104822
8/3/2025,,162,12.0,1,AF,0.0,66104822
8/3/2025,,131,26.0,-1,AF,0.0,66104822
8/3/2025,B,167,14.0,-2,AF,0.0,66104822
8/3/2025,,163,12.0,,AF,0.0,66104822
8/3/2025,,150,6.0,,AF,0.0,66104822
8/3/2025,,142,22.0,-4,AF,0.0,66104822
8/3/2025,,136,25.0,,AF,,66104822
8/3/2025,B/2,136,25.0,D-,AF,,66104822
8/4/2025,F,150,6.0,,AF,,66104822
8/4/2025,,145,19.0,1,AF,0.0,66104822
8/4/2025,,168,10.0,D0,AF,0.0,66104822
8/4/2025,B,167,13.0,-1,AF,0.0,66104822
8/4/2025,,164,12.0,W0,AF,0.0,66104822
8/4/2025,,157,6.0,,AF,,66104822
8/4/2025,,162,14.0,-4,AF,0.0,66104822
8/4/2025,B,161,15.0,-3,AF,0.0,66104822
8/4/2025,,134,6.0,,AF,,66104822
8/4/2025,B/2,158,21.0,-2,BF,1.0,66104822
8/4/2025,B,156,18.0,,AF,2.0,66104822
8/4/2025,,139,,,AF,,66104822
8/4/2025,F,159,13.0,4,B,0.0,66104822
8/4/2025,,153,24.0,,F,,66104822
8/4/2025,,134,24.0,,F,,66104822
8/4/2025,,134,28.0,1,F,3.0,66104822
8/4/2025,,129,28.0,,F,,66104822
8/4/2025,,129,26.0,-1,F,0.0,66104822
8/4/2025,B,161,6.0,,F,,66104822
8/4/2025,,160,11.0,1,F,0.0,66104822
8/4/2025,,155,15.0,1,B,1.0,66104822
8/4/2025,,120,30.0,2,F,1.0,66104822
8/4/2025,,169,10.0,-3,F,1.0,66104822
8/4/2025,,166,9.0,,F,,66104822
8/4/2025,,160,13.0,W0,F,0.0,66104822
8/4/2025,,136,24.0,D0,F,0.0,66104822
8/4/2025,,125,28.0,1,F,0.0,66104822
8/4/2025,B,160,19.0,-3,F,3.0,66104822
8/4/2025,,154,18.0,-3,F,2.0,66104822
8/4/2025,,170,12.0,-5,F,0.0,66104822
8/4/2025,,166,12.0,-3,F,0.0,66104822
8/4/2025,,147,18.0,-1,F,1.0,66104822
8/4/2025,,138,24.0,-3,F,0.0,66104822
8/4/2025,,124,31.0,-3,F,1.0,66104822
8/4/2025,,153,16.0,-2,B,3.0,66104822
8/4/2025,,158,15.0,W0,B,3.0,66104822
8/4/2025,,139,22.0,-3,F,,66104822
8/4/2025,,161,15.0,W0,F,0.0,66104822
8/4/2025,,140,12.0,,F,,66104822
8/4/2025,,135,23.0,1,F,0.0,66104822
8/4/2025,,127,28.0,1,F,0.0,66104822
8/4/2025,,158,14.0,W0,F,0.0,66104822
8/4/2025,,131,18.0,-3,B,0.0,66104822
8/4/2025,,140,22.0,-3,B,0.0,66104822
8/5/2025,B,168,14.0,-3,F,0.0,66104822
8/5/2025,,151,17.0,W0,F,0.0,66104822
8/5/2025,,151,12.0,,F,0.0,66104822
8/5/2025,,161,18.0,-4,F,0.0,66104822
8/5/2025,,133,24.0,W0,F,0.0,66104822
8/5/2025,,131,25.0,-3,F,0.0,66104822
8/5/2025,,130,25.0,-2,F,0.0,66104822
8/5/2025,B,163,15.0,-2,F,0.0,66104822
8/5/2025,,160,13.0,W0,F,0.0,66104822
8/5/2025,,135,24.0,-2,F,0.0,66104822
