Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number
8/2/2025,,200.0,6.0,,AF,,66114828
8/2/2025,,201.0,12.0,,AF,,66114828
8/2/2025,,188.0,15.0,1,AF,0,66114828
8/2/2025,,188.0,15.0,-1,,0,66114828
8/2/2025,,185.0,18.0,-3,,3,66114828
8/2/2025,,168.0,22.0,1,,4,66114828
8/2/2025,,167.0,22.0,2,,,66114828
8/2/2025,,163.0,22.0,2,,2,66114828
8/2/2025,,153.0,,,,,66114828
8/2/2025,B,200.0,15.0,-5,AF,0,66114828
8/2/2025,,211.0,4.0,2,AF,0,66114828
8/2/2025,,201.0,9.0,W0,AF,0,66114828
8/2/2025,,201.0,6.0,3,AF,0,66114828
8/2/2025,,167.0,22.0,W0,AF,1,66114828
8/2/2025,B,195.0,10.0,,AB,,66114828
8/2/2025,,213.0,7.0,W0,,3,66114828
8/2/2025,,171.0,22.0,-3,AF,0,66114828
8/2/2025,,197.0,10.0,1,AF,1,66114828
8/2/2025,,194.0,13.0,-2,AF,2,66114828
8/2/2025,,189.0,15.0,W0,AF,3,66114828
8/2/2025,,184.0,16.0,-3,AF,0,66114828
8/2/2025,,213.0,14.0,-1,AB,,66114828
8/2/2025,,172.0,21.0,-1,AF,1,66114828
8/2/2025,,168.0,23.0,-2,BF,,66114828
8/2/2025,B,198.0,13.0,0,AF,0,66114828
8/2/2025,,194.0,13.0,-1,AF,0,66114828
8/2/2025,,183.0,16.0,3,AF,2,66114828
8/2/2025,,178.0,20.0,-2,AF,0,66114828
8/2/2025,,204.0,11.0,1,AF,2,66114828
8/2/2025,,187.0,15.0,2,AF,0,66114828
8/2/2025,,183.0,15.0,2,AF,0,66114828
8/2/2025,,169.0,22.0,,AF,,66114828
8/2/2025,B,213.0,10.0,-3,AF,P,66114828
8/2/2025,,168.0,23.0,1,AF,0,66114828
8/2/2025,B,190.0,18.0,-2,AF,0,66114828
8/2/2025,,182.0,17.0,-1,AF,0,66114828
8/2/2025,,177.0,19.0,-3,AF,P,66114828
8/2/2025,,177.0,6.0,,AF,,66114828
8/2/2025,,179.0,17.0,0,AF,0,66114828
8/2/2025,,181.0,17.0,-1,AF,0,66114828
8/2/2025,,178.0,17.0,-1,AF,0,66114828
8/2/2025,,188.0,6.0,,AF,,66114828
8/2/2025,,186.0,6.0,,AF,,66114828
8/2/2025,,188.0,15.0,-1,AF,0,66114828
8/2/2025,,185.0,16.0,-3,AF,0,66114828
8/2/2025,,183.0,6.0,,AF,,66114828
8/2/2025,,188.0,16.0,-2,AF,0,66114828
8/2/2025,B,213.0,8.0,0,AF,2,66114828
8/2/2025,,199.0,14.0,-3,AF,4,66114828
8/2/2025,,189.0,15.0,0,AF,2,66114828
8/2/2025,,184.0,16.0,0,AF,2,66114828
8/2/2025,,177.0,18.0,0,AF,2,66114828
8/2/2025,,153.0,29.0,-3,,0,66114828
8/3/2025,F,205.0,14.0,-2,AF,1,66114828
8/3/2025,,194.0,14.0,-3,AF,1,66114828
8/3/2025,,179.0,6.0,,AF,,66114828
8/3/2025,B,182.0,6.0,,AF,,66114828
8/3/2025,B,182.0,19.0,0,AF,1,66114828
8/3/2025,,178.0,19.0,-2,AF,0,66114828
8/3/2025,B,213.0,6.0,3,AF,0,66114828
8/3/2025,,194.0,13.0,-3,AF,0,66114828
8/3/2025,,192.0,12.0,1,AF,1,66114828
8/3/2025,,185.0,17.0,-4,AF,0,66114828
8/3/2025,,184.0,6.0,,AF,,66114828
8/3/2025,,200.0,6.0,,BF,,66114828
8/3/2025,,173.0,6.0,,AF,,66114828
8/3/2025,,167.0,15.0,,AF,,66114828
8/3/2025,B,214.0,5.0,1,AF,1,66114828
8/3/2025,,180.0,14.0,1,AF,0,66114828
8/3/2025,,169.0,6.0,,BF,,66114828
8/3/2025,B,187.0,19.0,-5,AF,0,66114828
8/3/2025,,183.0,15.0,0,AF,0,66114828
8/3/2025,,173.0,19.0,2,AF,0,66114828
8/3/2025,,163.0,26.0,,BF,,66114828
8/3/2025,B,197.0,15.0,-1,AF,2,66114828
8/3/2025,,189.0,15.0,0,AF,0,66114828
8/3/2025,B,212.0,11.0,,BF,,66114828
8/3/2025,B,213.0,2.0,0,AF,0,66114828
8/3/2025,,199.0,11.0,-2,AF,0,66114828
8/3/2025,B,185.0,6.0,,BF,,66114828
8/3/2025,B,189.0,18.0,-1,AF,0,66114828
8/3/2025,,171.0,20.0,-2,AF,0,66114828
8/3/2025,,178.0,19.0,-3,AF,1,66114828
8/3/2025,B,181.0,22.0,-1,AF,0,66114828
8/3/2025,,174.0,20.0,0,AF,0,66114828
8/3/2025,,171.0,22.0,-1,,0,66114828
8/3/2025,B,204.0,13.0,-1,AF,0,66114828
8/3/2025,,200.0,6.0,4,AF,,66114828
8/3/2025,,173.0,20.0,,AF,,66114828
8/4/2025,N,203.0,8.0,5,AF,2,66124828
8/4/2025,B,210.0,7.0,6,AF,0,66124828
8/4/2025,,198.0,9.0,5,AF,0,66124828
8/4/2025,,193.0,14.0,3,AF,0,66124828
8/4/2025,,191.0,17.0,3,AF,2,66124828
8/4/2025,,186.0,26.0,2,BF,2,66124828
8/4/2025,,189.0,21.0,-1,AF,0,66124828
8/4/2025,B,214.0,12.0,1,AF,2,66124828
8/4/2025,,198.0,18.0,-1,AF,1,66124828
8/4/2025,B,211.0,14.0,0,AF,0,66124828
8/4/2025,,218.0,9.0,1,AF,2,66124828
8/4/2025,,206.0,14.0,2,AF,4,66124828
8/4/2025,,206.0,14.0,0,AF,1,66124828
8/4/2025,,201.0,16.0,1,AF,2,66124828
8/4/2025,,196.0,18.0,0,AF,1,66124828
8/4/2025,,181.0,24.0,-2,AF,0,66124828
8/4/2025,,178.0,23.0,0,AF,0,66124828
8/4/2025,,171.0,21.0,4,,0,66124828
8/4/2025,,174.0,26.0,1,AF,2,66124828
8/4/2025,B,216.0,6.0,11,AF,,66124828
8/4/2025,,196.0,6.0,,AF,,66124828
8/4/2025,,182.0,24.0,-4,AF,0,66124828
8/4/2025,,175.0,25.0,0,AF,0,66124828
8/4/2025,B,195.0,22.0,,AF,,66124828
8/5/2025,F,194.0,24.0,-5,AF,0,66124828
8/5/2025,,192.0,16.0,,,,66124828
8/5/2025,,208.0,15.0,0,AF,3,66124828
8/5/2025,,202.0,17.0,-3,AF,0,66124828
8/5/2025,,200.0,6.0,,AF,,66124828
8/5/2025,,172.0,26.0,-2,AF,0,66124828
8/5/2025,,166.0,29.0,-1,AF,3,66124828
8/5/2025,B,172.0,12.0,,AF,,66124828
8/5/2025,,198.0,17.0,-3,AF,0,66124828
8/5/2025,,218.0,12.0,-6,AF,0,66124828
8/5/2025,,216.0,10.0,-2,AF,1,66124828
8/5/2025,,192.0,20.0,-3,AF,1,66124828
8/5/2025,,175.0,25.0,,AF,,66124828
8/5/2025,B,195.0,12.0,,BF,,66124828
8/5/2025,,198.0,17.0,-1,AF,1,66124828
8/5/2025,,186.0,21.0,-1,AF,0,66124828
8/5/2025,,176.0,26.0,-3,AF,1,66124828
8/5/2025,,171.0,26.0,-3,AF,0,66124828
8/5/2025,,169.0,26.0,-2,AF,0,66124828
8/5/2025,,187.0,22.0,-3,AF,0,66124828
8/5/2025,,187.0,22.0,-5,AF,0,66124828
8/5/2025,B,224.0,9.0,1,AF,0,66124828
8/5/2025,,210.0,11.0,,AF,,66124828
8/5/2025,B,211.0,15.0,-4,AF,0,66124828
8/5/2025,B/2,179.0,6.0,,BF,,66124828
8/5/2025,,192.0,20.0,0,AF,1,66124828
8/5/2025,,187.0,25.0,-1,BF,0,66124828
8/5/2025,,191.0,20.0,-2,AF,1,66124828
8/5/2025,,170.0,23.0,0,AF,0,66124828
8/5/2025,B,172.0,30.0,-4,AF,0,66124828
8/5/2025,,192.0,20.0,-3,AF,0,66124828
8/5/2025,,182.0,23.0,-3,AF,0,66124828
8/5/2025,,171.0,26.0,-1,AF,0,66124828
8/5/2025,B,221.0,11.0,0,AF,0,66124828
8/5/2025,,200.0,17.0,-2,AF,0,66124828
8/5/2025,,168.0,27.0,,,,66124828
8/5/2025,B,200.0,17.0,-4,AF,0,66124828
8/6/2025,F,197.0,22.0,-4,AF,0,66124828
8/6/2025,,192.0,18.0,1,AF,4,66124828
8/6/2025,,181.0,12.0,,AF,,66124828
8/6/2025,,173.0,24.0,2,AF,0,66124828
8/6/2025,,163.0,30.0,-4,AF,0,66124828
8/6/2025,,150.0,32.0,0,AF,0,66124828
8/6/2025,B,226.0,10.0,-2,AF,0,66124828
8/6/2025,,168.0,15.0,,BF,,66124828
8/6/2025,,203.0,13.0,0,AF,0,66124828
8/6/2025,,196.0,16.0,0,AF,0,66124828
8/6/2025,B,167.0,18.0,,BF,,66124828
8/6/2025,,210.0,11.0,0,AF,0,66124828
8/6/2025,,187.0,12.0,,AF,,66124828
8/6/2025,B,204.0,18.0,-1,BF,2,66124828
8/6/2025,B,202.0,18.0,-1,AF,2,66124828
8/6/2025,B/2,200.0,23.0,-2,BF,1,66124828
8/6/2025,,199.0,20.0,1,BF,2,66124828
8/7/2025,F,193.0,6.0,,BF,0,66124828
8/7/2025,,186.0,21.0,2,AF,0,66124828
8/7/2025,B,232.0,6.0,0,AF,1,66124828
8/7/2025,,220.0,17.0,1,AF,0,66124828
8/7/2025,B,231.0,8.0,-1,,1,66124828
8/7/2025,,218.0,11.0,-3,AF,0,66124828
8/7/2025,,198.0,19.0,-3,AF,2,66124828
8/7/2025,B,215.0,15.0,-5,AF,0,66124828
8/7/2025,B,180.0,13.0,,,5,66124828
8/8/2025,F,198.0,6.0,,AF,0,66124828
8/8/2025,B,214.0,16.0,-3,AF,2,66124828
8/8/2025,,194.0,17.0,0,AF,0,66124828
8/8/2025,,172.0,18.0,,,,66124828
8/8/2025,B,210.0,23.0,-2,BF,3,66124828
8/8/2025,,203.0,11.0,,AF,,66124828
8/8/2025,,171.0,25.0,2,AF,3,66124828
8/8/2025,B,195.0,22.0,4,AF,2,66124828
8/8/2025,,191.0,17.0,1,AF,1,66124828
8/8/2025,,187.0,21.0,-1,AF,2,66124828
8/8/2025,,185.0,12.0,,AF,,66124828
8/8/2025,,180.0,24.0,-4,AF,0,66124828
8/8/2025,,180.0,12.0,,AF,,66124828
8/8/2025,,170.0,26.0,0,AF,1,66124828
8/8/2025,B,206.0,20.0,-6,AF,0,66124828
8/8/2025,,177.0,24.0,-3,AF,0,66124828
8/8/2025,,177.0,24.0,-3,AF,0,66124828
8/8/2025,,177.0,24.0,-2,AF,0,66124828
8/8/2025,B,188.0,24.0,,AF,,66124828
8/9/2025,F,217.0,15.0,-5,AF,0,66124828
8/9/2025,,212.0,13.0,-4,AF,0,66124828
8/9/2025,,209.0,13.0,-3,AF,0,66124828
8/9/2025,,196.0,19.0,-4,AF,2,66124828
8/9/2025,,194.0,17.0,-2,AF,0,66124828
8/9/2025,,180.0,12.0,,BF,,66124828
8/9/2025,B,217.0,6.0,4,AF,0,66124828
8/9/2025,,199.0,16.0,-3,AF,2,66124828
8/9/2025,,196.0,17.0,-4,AF,0,66124828
8/9/2025,,190.0,17.0,-1,AF,1,66124828
8/9/2025,,189.0,18.0,-2,AF,0,66124828
8/9/2025,,188.0,19.0,0,AF,2,66124828
8/9/2025,,220.0,9.0,,AF,,66124828
8/9/2025,B,189.0,22.0,-3,AF,0,66124828
8/9/2025,,170.0,26.0,-2,AF,3,66124828
8/9/2025,,165.0,27.0,0,AF,0,66124828
8/9/2025,,171.0,18.0,0,AF,0,66124828
8/9/2025,,185.0,22.0,-3,AF,0,66124828
8/9/2025,B,207.0,16.0,-5,AF,0,66124828
8/9/2025,,220.0,8.0,0,AF,0,66124828
8/9/2025,,183.0,24.0,-4,AF,5,66124828
8/9/2025,,174.0,29.0,-2,BF,0,66124828
8/9/2025,B,175.0,24.0,-1,AF,0,66124828
8/9/2025,,160.0,29.0,0,AF,3,66124828
8/9/2025,B,192.0,22.0,-3,AF,0,66124828
8/9/2025,,188.0,21.0,-4,AF,0,66124828
8/9/2025,,183.0,21.0,1,D,4,66124828
8/9/2025,B,184.0,22.0,-2,,0,66124828
8/9/2025,,171.0,25.0,-1,AF,1,66124828
8/9/2025,,196.0,27.0,-2,AF,3,66124828
8/9/2025,B,202.0,6.0,,AF,,66124828
8/9/2025,,174.0,12.0,,AF,,66124828
8/9/2025,,175.0,23.0,0,AF,0,66124828
8/9/2025,,171.0,26.0,-3,AF,0,66124828
8/9/2025,B,220.0,14.0,-4,AF,1,66124828
8/9/2025,,213.0,8.0,1,AF,0,66124828
8/9/2025,,200.0,13.0,2,AF,0,66124828
8/9/2025,,197.0,6.0,,AF,,66124828
8/9/2025,,194.0,16.0,1,AF,1,66124828
8/9/2025,,186.0,20.0,-1,AF,0,66124828
8/9/2025,,184.0,21.0,2,AF,3,66124828
8/9/2025,,176.0,24.0,2,AF,0,66124828
8/10/2025,F,210.0,16.0,2,AF,2,66124828
8/10/2025,B,180.0,26.0,0,AF,0,66124828
8/10/2025,,178.0,24.0,0,AF,0,66124828
8/10/2025,,167.0,26.0,2,AF,0,66124828
8/10/2025,,166.0,29.0,-2,AF,1,66124828
8/10/2025,B,217.0,12.0,2,AF,0,66124828
8/10/2025,,202.0,16.0,-3,AF,0,66124828
8/10/2025,,202.0,16.0,-4,,0,66124828
8/10/2025,,199.0,12.0,,,,66124828
8/10/2025,,187.0,23.0,-5,AF,1,66124828
8/10/2025,,178.0,24.0,-4,AF,0,66124828
8/10/2025,,174.0,24.0,0,AF,1,66124828
8/10/2025,,173.0,26.0,-3,AF,0,66124828
8/10/2025,,171.0,27.0,-2,AF,2,66124828
8/10/2025,,172.0,27.0,-3,AF,0,66124828
8/10/2025,,170.0,27.0,-3,AF,0,66124828
8/10/2025,B,200.0,6.0,,BF,,66124828
8/10/2025,,195.0,17.0,-2,AF,0,66124828
8/10/2025,,186.0,25.0,-4,BF,0,66124828
8/10/2025,,183.0,22.0,-5,AF,1,66124828
8/10/2025,,169.0,25.0,-4,F,1,66124828
8/10/2025,,169.0,26.0,-1,AF,0,66124828
8/10/2025,B,179.0,6.0,,BF,,66124828
8/10/2025,B,185.0,21.0,0,AF,2,66124828
8/10/2025,B,191.0,23.0,-3,AF,,66124828
8/10/2025,B,218.0,19.0,-5,AF,0,66124828
8/10/2025,,207.0,6.0,,,,66124828
8/10/2025,,203.0,13.0,-2,AF,0,66124828
8/10/2025,,189.0,20.0,-2,AF,0,66124828
8/10/2025,,171.0,6.0,,AF,,66124828
8/10/2025,,168.0,27.0,-3,AF,0,66124828
8/10/2025,,167.0,27.0,-2,AF,0,66124828
8/10/2025,,201.0,12.0,1,AF,1,66124828
8/10/2025,,197.0,15.0,0,AF,0,66124828
8/10/2025,,188.0,12.0,,BF,,66124828
8/10/2025,B,194.0,22.0,-5,AF,1,66124828
8/10/2025,,182.0,22.0,-2,AF,2,66124828
8/10/2025,B,207.0,6.0,,AF,,66124828
8/10/2025,,202.0,15.0,-2,AF,0,66124828
8/10/2025,,190.0,19.0,-1,AF,0,66124828
8/10/2025,,185.0,28.0,-3,BF,2,66124828
8/10/2025,,174.0,23.0,0,AF,0,66124828
8/11/2025,F,200.0,19.0,-5,AF,0,66124828
8/11/2025,B,170.0,31.0,-3,AF,0,66124828
8/11/2025,B,190.0,23.0,-2,AF,4,66124828
8/11/2025,,196.0,17.0,W0,AF,2,66124828
8/11/2025,,196.0,18.0,W0,AF,3,66124828
8/11/2025,,192.0,20.0,-4,AF,0,66124828
8/11/2025,B,214.0,13.0,D0,AF,3,66124828
8/11/2025,B,208.0,21.0,-4,BB,1,66124828
8/11/2025,,188.0,21.0,-2,AF,1,66124828
8/11/2025,B,196.0,20.0,-3,AF,,66124828
8/11/2025,,172.0,12.0,,AF,,66124828
8/11/2025,B,127.0,36.0,7,BF,,66124828
8/12/2025,F,204.0,18.0,,AF,,66124828
8/12/2025,,160.0,29.0,,AF,,66124828
8/12/2025,B,221.0,11.0,W0,AF,0,66124828
8/12/2025,,195.0,17.0,-2,AF,0,66124828
8/12/2025,,175.0,12.0,,AF,,66124828
8/12/2025,B,228.0,8.0,D0,AF,0,66124828
8/12/2025,,188.0,21.0,-3,AF,1,66124828
8/12/2025,,17.0,24.0,1,AF,0,66124828
8/12/2025,,214.0,12.0,2,AF,0,66124828
8/12/2025,B,194.0,6.0,,AF,,66124828
8/12/2025,,204.0,4.0,,AF,,66124828
8/12/2025,,181.0,22.0,1,AF,0,66124828
8/12/2025,,198.0,16.0,,AF,,66124828
8/13/2025,F,235.0,8.0,1,AF,1,66124828
8/13/2025,,180.0,23.0,-5,AF,0,66124828
8/13/2025,B,190.0,23.0,-5,AF,1,66124828
8/13/2025,B,216.0,19.0,-5,AF,0,66124828
8/13/2025,,199.0,15.0,-3,AF,0,66124828
8/13/2025,,179.0,21.0,W0,AF,0,66124828
8/13/2025,,172.0,31.0,-3,AF,1,66124828
8/13/2025,,187.0,27.0,-1,BF,3,66124828
8/13/2025,B,188.0,22.0,-3,AF,2,66124828
8/14/2025,F,209.0,6.0,,AF,,66124828
8/14/2025,,206.0,6.0,,AF,,66124828
8/14/2025,B,194.0,6.0,,BF,,66124828
8/14/2025,,196.0,16.0,-1,AF,2,66124828
8/14/2025,,177.0,12.0,,AF,,66124828
8/14/2025,,180.0,22.0,-3,AF,0,66124828
8/14/2025,,168.0,25.0,,AF,,66124828
8/14/2025,B,212.0,15.0,-2,AF,3,66124828
8/15/2025,B,196.0,21.0,-3,AF,0,66124828
8/15/2025,,188.0,19.0,-2,AF,1,66124828
8/15/2025,B,211.0,15.0,-5,AF,0,66124828
8/15/2025,B,212.0,13.0,-1,AF,2,66124828
8/15/2025,,184.0,20.0,-1,AF,0,66124828
8/15/2025,,169.0,20.0,1,AF,3,66124828
8/15/2025,B,222.0,7.0,3,AF,0,66124828
8/15/2025,,198.0,15.0,3,AF,,66124828
8/15/2025,B,222.0,10.0,-2,AF,0,66124828
8/15/2025,,206.0,14.0,-3,AF,0,66124828
8/15/2025,,197.0,23.0,-4,BF,0,66124828
8/15/2025,,192.0,17.0,2,AF,3,66124828
8/15/2025,,188.0,12.0,,AF,,66124828
8/15/2025,B,219.0,6.0,,BB,0,66124828
8/15/2025,,182.0,12.0,,AF,,66124828
16-Aug,F,202.0,18.0,-1,AF,0,66124828
16-Aug,,210.0,12.0,W0,AF,0,66124828
16-Aug,,190.0,19.0,-2,AB,0,66124828
16-Aug,B,212.0,17.0,-1,BB,0,66124828
8/17/2024,F,210.0,16.0,-1,AF,1,66124828
8/17/2024,,194.0,16.0,-1,AF,0,66124828
8/17/2024,,195.0,16.0,,AF,,66124828
8/17/2024,,182.0,21.0,-4,AF,0,66124828
8/17/2024,,175.0,21.0,1,AF,0,66124828
8/17/2024,B,215.0,14.0,-2,AF,0,66124828
8/17/2024,,199.0,6.0,,AF,,66124828
8/17/2024,,193.0,16.0,-3,AF,0,66124828
8/17/2024,,183.0,19.0,W0,AF,1,66124828
8/17/2024,,175.0,22.0,-3,AF,0,66124828
8/17/2024,,167.0,24.0,1,AF,2,66124828
8/17/2024,B,213.0,6.0,,AF,,66124828
8/17/2024,,208.0,5.0,4,AF,0,66124828
8/17/2024,,175.0,12.0,,AF,,66124828
8/17/2024,,176.0,22.0,,AF,,66124828
8/17/2024,B,211.0,13.0,-3,AF,0,66124828
8/17/2024,,180.0,21.0,W0,AF,0,66124828
8/17/2024,,182.0,14.0,1,AF,0,66124828
8/17/2024,B,201.0,17.0,-3,AF,0,66124828
8/17/2024,,201.0,9.0,4,AF,2,66124828
8/17/2024,,173.0,12.0,,AF,,66124828
8/17/2024,B,208.0,14.0,D0,AF,2,66124828
8/17/2024,,200.0,14.0,-3,AF,0,66124828
8/17/2024,,196.0,9.0,2,AF,0,66124828
8/17/2024,,217.0,6.0,1,AF,0,66124828
8/17/2024,,214.0,8.0,,AF,,66124828
8/17/2024,,208.0,12.0,W0,AF,1,66124828
8/17/2024,,208.0,13.0,-5,AF,0,66124828
8/17/2024,,179.0,22.0,-2,AF,0,66124828
8/17/2024,,177.0,12.0,,AF,0,66124828
8/17/2024,,173.0,25.0,-4,AF,0,66124828
8/17/2024,B,209.0,14.0,-3,AF,1,66124828
8/17/2024,,198.0,6.0,,AF,,66124828
8/17/2024,,190.0,6.0,,AF,,66124828
8/17/2024,,174.0,23.0,-2,AF,0,66124828
8/17/2024,B,222.0,10.0,-3,AF,0,66124828
8/17/2024,,220.0,6.0,-4,AF,1,66124828
8/17/2024,,200.0,15.0,-2,AF,2,66124828
8/17/2024,,194.0,16.0,-2,AF,0,66124828
8/17/2024,B,180.0,25.0,-2,AF,3,66124828
8/17/2024,,195.0,12.0,,AF,0,66124828
8/17/2024,,175.0,28.0,-1,AF,0,66124828
8/18/2024,F,202.0,6.0,,AF,0,66124828
8/18/2024,,175.0,23.0,-3,AF,0,66124828
8/18/2024,,174.0,23.0,3,AF,4,66124828
8/18/2024,,172.0,24.0,2,AF,2,66124828
8/18/2024,B,200.0,17.0,1,AF,0,66124828
8/18/2024,,200.0,17.0,-5,AF,0,66124828
8/18/2024,,180.0,21.0,-3,AF,0,66124828
8/18/2024,,179.0,21.0,-2,AF,1,66124828
8/18/2024,B,199.0,18.0,-2,AF,1,66124828
8/18/2024,,189.0,17.0,D0,AF,3,66124828
8/18/2024,,188.0,17.0,-3,AF,0,66124828
8/18/2024,,203.0,17.0,-4,AF,1,66124828
8/18/2024,,203.0,12.0,2,AF,0,66124828
8/19/2024,F,187.0,17.0,3,AF,5,66124828
8/19/2024,,222.0,4.0,4,AF,0,66124828
8/19/2024,,218.0,8.0,-2,AF,0,66124828
8/19/2024,B,186.0,18.0,-3,AF,0,66124828
8/19/2024,,186.0,22.0,2,AF,4,66124828
8/19/2024,,218.0,8.0,1,AF,1,66124828
8/19/2024,,180.0,26.0,-3,AF,0,66124828
8/19/2024,B/2,159.0,30.0,-1,AF,0,66124828
8/19/2024,,176.0,21.0,,AF,,66124828
8/19/2024,,206.0,15.0,-3,AF,2,66124828
8/19/2024,B,206.0,14.0,-3,BF,0,66124828
8/19/2024,B,191.0,15.0,1,AF,1,66124828
8/19/2024,,188.0,17.0,1,AF,1,66124828
8/19/2024,,175.0,21.0,,AF,,66124828
8/19/2024,,167.0,21.0,,AF,2,66124828
8/19/2024,B,203.0,17.0,-2,AF,,66124828
8/19/2024,,181.0,18.0,,AF,,66124828
8/19/2024,,183.0,6.0,,AF,,66124828
8/20/2024,F,183.0,6.0,,AF,,66124828
8/20/2024,,179.0,20.0,3,AF,0,66124828
8/20/2024,,172.0,24.0,1,AF,0,66124828
8/20/2024,,170.0,26.0,-2,AF,0,66124828
8/20/2024,B,208.0,13.0,W0,AF,1,66124828
8/20/2024,B,176.0,24.0,-3,BF,0,66124828
8/20/2024,,171.0,26.0,W0,AF,0,66124828
8/20/2024,,207.0,10.0,-2,AF,0,66124828
8/20/2024,,207.0,10.0,2,AF,1,66124828
8/20/2024,,202.0,13.0,-3,AF,0,66124828
8/20/2024,,173.0,26.0,,AF,1,66124828
8/20/2024,B,181.0,2.0,-5,AF,0,66124828
8/20/2024,B,181.0,25.0,-5,AF,0,66124828
8/20/2024,B,186.0,22.0,-3,AF,0,66124828
8/20/2024,,168.0,26.0,W0,AF,0,66124828
8/21/2024,F,185.0,24.0,2,AF,4,66124828
8/21/2024,,176.0,24.0,2,AF,4,66124828
8/21/2024,,174.0,18.0,3,AF,4,66124828
8/21/2024,,158.0,30.0,2,AF,,66124828
8/21/2024,B,173.0,24.0,4,AF,4,66124828
8/21/2024,,185.0,18.0,,AF,4,66124828
8/21/2024,,175.0,21.0,5,AF,4,66124828
8/21/2024,,170.0,24.0,4,AF,4,66124828
8/21/2024,B,173.0,24.0,,AF,4,66124828
8/21/2024,,185.0,27.0,-4,AF,,66124828
8/21/2024,,185.0,18.0,,AF,,66124828
8/21/2024,B,169.0,24.0,,AF,,66124828
8/21/2024,,173.0,24.0,,AF,,66124828
8/21/2024,,189.0,20.0,-5,BF,3,66124828
8/21/2024,B,170.0,21.0,,AF,,66124828
8/21/2024,,188.0,18.0,-2,AF,3,66124828
8/21/2024,,173.0,21.0,,AF,3,66124828
8/21/2024,B,175.0,24.0,,AF,,66124828
8/21/2024,,173.0,24.0,,AF,,66124828
8/21/2024,,185.0,30.0,-7,AF,,66124828
8/21/2024,,170.0,36.0,-6,AF,3,66124828
8/21/2024,,178.0,24.0,-3,AF,,66124828
8/21/2024,B,173.0,24.0,2,AF,,66124828
8/21/2024,,185.0,27.0,-6,AF,,66124828
8/21/2024,,170.0,36.0,-6,AF,,66124828
8/21/2024,,185.0,30.0,-6,AF,,66124828
8/21/2024,,176.0,12.0,,AF,0,66124828
8/22/2024,F,184.0,23.0,-1,AF,0,66124828
8/22/2024,B,204.0,14.0,D0,AF,2,66124828
8/22/2024,,178.0,22.0,W0,AF,0,66124828
8/22/2024,,177.0,22.0,-4,AF,0,66124828
8/22/2024,B,209.0,13.0,-3,AF,0,66124828
8/22/2024,B,209.0,13.0,-2,AF,1,66124828
8/22/2024,,201.0,13.0,-2,AF,4,66124828
8/22/2024,,198.0,15.0,D0,AF,2,66124828
8/22/2024,B,225.0,7.0,D0,AF,0,66124828
8/22/2024,,205.0,6.0,4,AF,4,66124828
8/22/2024,,200.0,15.0,-1,AF,,66124828
8/22/2024,,200.0,6.0,,AF,0,66124828
8/22/2024,,188.0,20.0,-5,AF,,66124828
8/22/2024,,180.0,12.0,,AF,,66124828
8/22/2024,B,199.0,6.0,,AF,1,66124828
8/22/2024,,188.0,18.0,D0,AF,,66124828
8/22/2024,,184.0,12.0,,AF,3,66124828
8/22/2024,,165.0,25.0,1,AF,,66124828
8/22/2024,,152.0,12.0,,AF,,66124828
8/22/2024,B,214.0,11.0,1,AF,0,66124828
8/22/2024,,215.0,4.0,3,AF,0,66124828
8/22/2024,,213.0,8.0,1,AF,2,66124828
8/22/2024,,201.0,15.0,-4,AF,0,66124828
8/22/2024,B,211.0,15.0,-1,AF,5,66124828
8/22/2024,,209.0,11.0,-2,AF,1,66124828
8/22/2024,,188.0,19.0,-3,AF,3,66124828
8/22/2024,,180.0,23.0,-2,AF,5,66124828
8/22/2024,,191.0,18.0,-3,AF,2,66124828
8/22/2024,B,169.0,12.0,,AF,,66124828
8/22/2024,,216.0,9.0,1,AF,2,66124828
8/22/2024,,195.0,12.0,D0,AF,0,66124828
8/23/2024,F,175.0,25.0,D0,AF,0,66124828
8/23/2024,,174.0,22.0,D0,AF,0,66124828
8/23/2024,,185.0,19.0,D0,AF,0,66124828
8/23/2024,,178.0,23.0,-4,AF,0,66124828
8/23/2024,,182.0,15.0,,AF,,66124828
8/23/2024,,171.0,24.0,-2,AF,0,66124828
8/23/2024,B,184.0,22.0,W0,AF,0,66124828
8/23/2024,,179.0,21.0,W0,AF,0,66124828
8/23/2024,,196.0,6.0,,AF,,66124828
8/23/2024,,194.0,6.0,,AF,,66124828
8/23/2024,,193.0,15.0,-1,AF,0,66124828
8/23/2024,,200.0,1.0,2,AF,0,66124828
8/23/2024,,181.0,19.0,-2,AF,1,66124828
8/23/2024,,176.0,21.0,-1,AF,0,66124828
8/23/2024,B,195.0,17.0,W0,AF,1,66124828
8/23/2024,,183.0,19.0,W0,AF,5,66124828
8/23/2024,,189.0,12.0,,AF,,66124828
8/23/2024,,188.0,18.0,-2,AF,0,66124828
8/23/2024,,183.0,20.0,-3,AF,1,66124828
8/23/2024,B,184.0,23.0,-3,AF,1,66124828
8/23/2024,,210.0,11.0,-4,AF,0,66124828
8/23/2024,,210.0,5.0,2,AF,1,66124828
8/23/2024,,210.0,5.0,3,AF,0,66124828
8/23/2024,,197.0,6.0,3,AF,0,66124828
8/23/2024,,174.0,26.0,-3,AF,3,66124828
