Date,Brk,Weight,Anchor Offset,Water Height,Harness,Horizontal Distance,Cord Serial Number,Cord Usage Count
7/22/2025,,188.0,17.0,-2,AF,2.0,66114828,395
7/22/2025,,184.0,18.0,-1,AF,0.0,66114828,396
7/22/2025,,178.0,24.0,-1,AF,2.0,66114828,397
7/22/2025,B,177.0,24.0,-1,AF,0.0,66114828,398
7/22/2025,,170.0,22.0,-1,AF,0.0,66114828,399
7/22/2025,B,195.0,18.0,-4,AF,0.0,66114828,400
7/22/2025,B,207.0,11.0,0,AF,0.0,66114828,405
7/22/2025,,181.0,19.0,-4,AB,0.0,66114828,406
7/22/2025,,197.0,12.0,1,AF,2.0,66114828,408
7/22/2025,,193.0,14.0,-1,AF,2.0,66114828,409
7/23/2025,,197.0,13.0,0,AF,0.0,66114828,412
7/23/2025,,195.0,14.0,-1,AF,1.0,66114828,413
7/23/2025,,189.0,17.0,-2,AF,2.0,66114828,414
7/23/2025,,205.0,13.0,-3,AF,0.0,66114828,415
7/23/2025,,168.0,15.0,5,AF,2.0,66114828,416
7/23/2025,,176.0,21.0,-2,AF,1.0,66114828,417
7/23/2025,,175.0,21.0,0,AF,2.0,66114828,418
7/23/2025,B,194.0,18.0,-3,AF,2.0,66114828,419
7/23/2025,,208.0,10.0,-2,BF,1.0,66114828,426
7/23/2025,,184.0,19.0,0,AF,0.0,66114828,429
7/23/2025,,184.0,21.0,-5,AF,2.0,66114828,430
7/23/2025,,181.0,21.0,-3,AF,0.0,66114828,431
7/23/2025,,201.0,17.0,-1,AF,3.0,66114828,435
7/23/2025,,189.0,17.0,-4,AF,2.0,66114828,436
7/23/2025,,188.0,17.0,-2,AF,1.0,66114828,437
7/23/2025,B,190.0,20.0,-4,AF,0.0,66114828,438
7/23/2025,,171.0,19.0,0,AF,0.0,66114828,439
7/23/2025,,207.0,8.0,2,AF,1.0,66114828,440
7/23/2025,,184.0,18.0,-3,AF,0.0,66114828,441
7/23/2025,,167.0,23.0,-2,AF,1.0,66114828,442
7/23/2025,B,206.0,12.0,0,AF,3.0,66114828,443
7/23/2025,,181.0,18.0,0,AF,1.0,66114828,444
7/23/2025,B,212.0,10.0,-3,AF,0.0,66114828,445
7/23/2025,,200.0,10.0,0,AF,4.0,66114828,446
7/24/2025,F,218.0,8.0,2,AF,0.0,66114828,447
7/24/2025,,213.0,7.0,0,AF,4.0,66114828,448
7/24/2025,B,196.0,18.0,-2,AF,3.0,66114828,449
7/24/2025,,171.0,21.0,0,AF,2.0,66114828,451
7/24/2025,B,184.0,22.0,-2,AF,1.0,66114828,452
7/24/2025,,204.0,10.0,-3,AF,2.0,66114828,453
7/24/2025,,169.0,24.0,-1,BF,1.0,66114828,454
